Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
1.811815146E2,-3.60E+00,-2.67E+01,-3.77E+00
1.811854745E2,-1.86E+00,-2.72E+01,-4.92E+00
1.811894325E2,1.909500062E-1,-2.74E+01,-6.01E+00
1.811933920E2,2.661000013E0,-2.76E+01,-7.08E+00
1.811973510E2,5.227050304E0,-2.77E+01,-7.56E+00
1.812013109E2,7.621050358E0,-2.72E+01,-6.99E+00
1.812052705E2,9.114000320E0,-2.63E+01,-5.55E+00
1.812092301E2,9.592950821E0,-2.52E+01,-3.62E+00
1.812131899E2,9.210000038E0,-2.39E+01,-1.40E+00
1.812171479E2,8.214000702E0,-2.25E+01,1.072050095E0
1.812211081E2,6.778050423E0,-2.10E+01,3.484950066E0
1.812250681E2,5.074050426E0,-1.95E+01,5.668050289E0
1.812290278E2,3.331050158E0,-1.82E+01,7.486950397E0
1.812329879E2,1.588950038E0,-1.73E+01,8.272050858E0
1.812369475E2,3.439500034E-1,-1.65E+01,7.831050396E0
1.812409080E2,-2.48E-01,-1.56E+01,5.878050327E0
1.812448666E2,-2.68E-01,-1.53E+01,2.968050241E0
1.812488244E2,1.720500141E-1,-1.51E+01,5.740500093E-1
1.812527845E2,9.570000172E-1,-1.52E+01,-1.15E+00
1.812567431E2,1.263000011E0,-1.56E+01,-1.88E+00
1.812607022E2,8.610000610E-1,-1.64E+01,-1.67E+00
1.812646617E2,2.290500104E-1,-1.73E+01,-1.17E+00
1.812686217E2,-1.91E-01,-1.81E+01,-4.97E-01
1.812725786E2,-4.40E-01,-1.87E+01,5.170500278E-1
1.812765377E2,-6.12E-01,-1.91E+01,1.014000058E0
1.812804966E2,-4.97E-01,-1.92E+01,8.419500589E-1
1.812844553E2,-5.70E-02,-1.90E+01,3.250500262E-1
1.812884136E2,7.080000043E-1,-1.86E+01,-3.63E-01
1.812923723E2,1.492950082E0,-1.80E+01,-1.21E+00
1.812963312E2,1.972050071E0,-1.71E+01,-1.91E+00
1.813002902E2,2.317050219E0,-1.62E+01,-2.18E+00
1.813042490E2,2.527050018E0,-1.52E+01,-2.28E+00
1.813082088E2,2.700000048E0,-1.44E+01,-2.01E+00
1.813121680E2,2.872050047E0,-1.37E+01,-1.76E+00
1.813161275E2,2.890950203E0,-1.31E+01,-1.49E+00
1.813200874E2,2.929050207E0,-1.24E+01,-1.34E+00
1.813240472E2,2.814000130E0,-1.18E+01,-1.36E+00
1.813280069E2,2.565000057E0,-1.11E+01,-1.26E+00
1.813319669E2,2.221050024E0,-1.06E+01,-1.15E+00
1.813359267E2,1.837950110E0,-1.02E+01,-9.19E-01
1.813398864E2,1.339950085E0,-9.82E+00,-5.93E-01
1.813438458E2,8.610000610E-1,-9.46E+00,-3.25E-01
1.813478055E2,4.020000100E-1,-9.08E+00,-1.72E-01
1.813517651E2,1.140000075E-1,-8.79E+00,-1.34E-01
1.813557261E2,-2.48E-01,-8.43E+00,-1.72E-01
1.813596853E2,-7.65E-01,-8.06E+00,-9.50E-02
1.813636443E2,-1.30E+00,-7.74E+00,-3.80E-02
1.813676031E2,-1.72E+00,-7.37E+00,3.795000166E-2
1.813715628E2,-2.05E+00,-7.03E+00,3.795000166E-2
1.813755238E2,-2.14E+00,-6.64E+00,-1.91E-02
1.813794834E2,-2.03E+00,-6.24E+00,-9.50E-02
1.813834427E2,-1.68E+00,-5.86E+00,-3.82E-01
1.813874020E2,-1.26E+00,-5.61E+00,-7.46E-01
1.813913619E2,-9.19E-01,-5.34E+00,-1.03E+00
1.813953212E2,-5.93E-01,-5.13E+00,-1.24E+00
1.813992812E2,-3.06E-01,-4.92E+00,-1.24E+00
1.814032410E2,-9.50E-02,-4.71E+00,-1.11E+00
1.814071996E2,0.000000000E0,-4.52E+00,-8.80E-01
1.814111605E2,-5.70E-02,-4.27E+00,-5.55E-01
1.814151198E2,-7.61E-02,-4.08E+00,-3.44E-01
1.814190791E2,-1.34E-01,-3.98E+00,-2.68E-01
1.814230383E2,-1.72E-01,-3.87E+00,-2.48E-01
1.814269975E2,-2.29E-01,-3.87E+00,-2.29E-01
1.814309569E2,-2.87E-01,-3.87E+00,-3.44E-01
1.814349162E2,-2.68E-01,-3.91E+00,-4.59E-01
1.814388756E2,-3.25E-01,-3.94E+00,-6.31E-01
1.814428347E2,-3.44E-01,-3.94E+00,-8.04E-01
1.814467932E2,-4.40E-01,-4.00E+00,-9.76E-01
1.814507518E2,-5.36E-01,-4.16E+00,-1.21E+00
1.814547115E2,-5.17E-01,-4.21E+00,-1.32E+00
1.814586708E2,-4.78E-01,-4.33E+00,-1.42E+00
1.814626297E2,-4.02E-01,-4.50E+00,-1.47E+00
1.814665884E2,-3.25E-01,-4.56E+00,-1.46E+00
1.814705474E2,-1.53E-01,-4.63E+00,-1.32E+00
1.814745063E2,-3.80E-02,-4.65E+00,-1.13E+00
1.814784655E2,-1.14E-01,-4.69E+00,-1.09E+00
1.814824247E2,-7.61E-02,-4.73E+00,-1.05E+00
1.814863821E2,1.905000024E-2,-4.75E+00,-9.38E-01
1.814903419E2,1.140000075E-1,-4.83E+00,-7.65E-01
1.814943015E2,2.680500150E-1,-4.84E+00,-6.89E-01
1.814982608E2,3.630000055E-1,-4.84E+00,-5.74E-01
1.815022199E2,2.869500220E-1,-4.86E+00,-4.78E-01
1.815061794E2,3.060000241E-1,-4.83E+00,-3.82E-01
1.815101394E2,3.795000166E-2,-4.88E+00,-3.82E-01
1.815140998E2,-5.70E-02,-4.98E+00,-4.59E-01
1.815180588E2,-1.53E-01,-5.07E+00,-4.40E-01
1.815220182E2,-3.25E-01,-5.21E+00,-3.06E-01
1.815259773E2,-3.82E-01,-5.32E+00,-3.06E-01
1.815299367E2,-4.21E-01,-5.53E+00,-3.44E-01
1.815338962E2,-3.25E-01,-5.76E+00,-2.29E-01
1.815378558E2,-2.68E-01,-6.05E+00,-1.72E-01
1.815418140E2,-9.50E-02,-6.26E+00,-7.61E-02
1.815457709E2,3.439500034E-1,-6.43E+00,9.495000541E-2
1.815497298E2,6.310500503E-1,-6.72E+00,2.479500175E-1
1.815536887E2,7.270500064E-1,-6.78E+00,5.550000072E-1
1.815576481E2,9.570000172E-1,-6.87E+00,8.040000200E-1
1.815616074E2,1.206000090E0,-7.14E+00,1.339950085E0
1.815655669E2,4.969500303E-1,-7.26E+00,1.512000084E0
1.815695266E2,1.909500062E-1,-7.24E+00,9.190500379E-1
1.815734866E2,3.795000166E-2,-7.10E+00,2.290500104E-1
1.815774473E2,2.479500175E-1,-7.22E+00,-3.63E-01
1.815814069E2,1.720500141E-1,-7.37E+00,-6.70E-01
1.815853668E2,2.680500150E-1,-7.53E+00,-9.57E-01
1.815893264E2,3.630000055E-1,-7.68E+00,-1.13E+00
1.815932859E2,3.630000055E-1,-7.93E+00,-1.01E+00
1.815972454E2,4.590000212E-1,-8.10E+00,-9.76E-01
1.816012050E2,3.250500262E-1,-8.29E+00,-1.15E+00
1.816051647E2,4.399500191E-1,-8.41E+00,-1.23E+00
1.816091241E2,3.439500034E-1,-8.79E+00,-1.05E+00
1.816130838E2,7.605000585E-2,-9.11E+00,-1.03E+00
1.816170455E2,-3.80E-02,-9.42E+00,-9.38E-01
1.816210054E2,-2.29E-01,-9.78E+00,-1.01E+00
1.816249649E2,-2.29E-01,-1.03E+01,-1.09E+00
1.816289238E2,-1.91E-02,-1.06E+01,-9.38E-01
1.816328824E2,3.060000241E-1,-1.09E+01,-7.46E-01
1.816368421E2,7.080000043E-1,-1.11E+01,-7.27E-01
1.816408013E2,9.379500151E-1,-1.13E+01,-7.65E-01
1.816447607E2,1.206000090E0,-1.14E+01,-7.85E-01
1.816487204E2,1.551000118E0,-1.14E+01,-8.42E-01
1.816526800E2,1.837950110E0,-1.13E+01,-9.38E-01
1.816566393E2,2.009999990E0,-1.12E+01,-9.95E-01
1.816605989E2,1.990950108E0,-1.09E+01,-1.09E+00
1.816645586E2,1.933950067E0,-1.07E+01,-1.11E+00
1.816685179E2,1.800000072E0,-1.04E+01,-1.13E+00
1.816724768E2,1.588950038E0,-9.98E+00,-1.07E+00
1.816764368E2,1.321050048E0,-9.67E+00,-1.15E+00
1.816803969E2,7.270500064E-1,-9.40E+00,-1.30E+00
1.816843564E2,6.889500618E-1,-9.71E+00,-1.89E+00
1.816883159E2,9.000000358E-1,-1.01E+01,-3.52E+00
1.816922770E2,-1.72E-01,-9.82E+00,-2.09E+00
1.816962347E2,-1.68E+00,-8.64E+00,9.000000358E-1
1.817001940E2,-2.24E+00,-8.04E+00,2.814000130E0
1.817041533E2,-2.72E+00,-8.00E+00,1.551000118E0
1.817081146E2,-2.93E+00,-8.08E+00,-8.04E-01
1.817120736E2,-1.97E+00,-8.41E+00,-5.93E-01
1.817160320E2,-2.05E+00,-8.87E+00,5.170500278E-1
1.817199919E2,-2.18E+00,-9.36E+00,9.760500193E-1
1.817239513E2,-2.05E+00,-9.69E+00,7.849500179E-1
1.817279111E2,-1.36E+00,-1.02E+01,2.290500104E-1
1.817318707E2,-3.82E-01,-1.10E+01,5.550000072E-1
1.817358287E2,4.020000100E-1,-1.15E+01,1.435950041E0
1.817397885E2,9.570000172E-1,-1.20E+01,1.761000037E0
1.817437480E2,1.090950012E0,-1.26E+01,1.492950082E0
1.817477075E2,1.417050123E0,-1.31E+01,1.072050095E0
1.817516663E2,1.857000113E0,-1.36E+01,8.419500589E-1
1.817556254E2,1.953000069E0,-1.40E+01,5.359500051E-1
1.817595845E2,1.914000034E0,-1.45E+01,2.100000083E-1
1.817635449E2,1.645950079E0,-1.47E+01,-1.91E-01
1.817675022E2,2.374050140E0,-1.47E+01,4.969500303E-1
1.817714611E2,2.355000019E0,-1.49E+01,1.378050089E0
1.817754206E2,1.704000115E0,-1.54E+01,5.170500278E-1
1.817793806E2,1.053000093E0,-1.61E+01,-4.21E-01
1.817833378E2,1.378050089E0,-1.68E+01,1.905000024E-2
1.817872964E2,3.060000241E-1,-1.73E+01,1.720500141E-1
1.817912563E2,2.479500175E-1,-1.79E+01,2.100000083E-1
1.817952157E2,2.479500175E-1,-1.85E+01,0.000000000E0
1.817991761E2,5.700000376E-2,-1.89E+01,-1.53E-01
1.818031348E2,3.060000241E-1,-1.97E+01,0.000000000E0
1.818070932E2,8.610000610E-1,-2.05E+01,4.020000100E-1
1.818110525E2,1.435950041E0,-2.09E+01,5.170500278E-1
1.818150115E2,1.972050071E0,-2.13E+01,3.250500262E-1
1.818189709E2,2.392950058E0,-2.15E+01,1.905000024E-2
1.818229309E2,2.374050140E0,-2.18E+01,-7.08E-01
1.818268899E2,2.565000057E0,-2.20E+01,-1.21E+00
1.818308485E2,2.661000013E0,-2.22E+01,-1.57E+00
1.818348080E2,2.545950174E0,-2.25E+01,-1.59E+00
1.818387668E2,2.086950064E0,-2.30E+01,-1.26E+00
1.818427255E2,1.876050115E0,-2.33E+01,-1.09E+00
1.818466845E2,1.704000115E0,-2.35E+01,-1.19E+00
1.818506438E2,1.455000043E0,-2.35E+01,-1.21E+00
1.818546034E2,1.186950088E0,-2.35E+01,-1.21E+00
1.818585629E2,7.849500179E-1,-2.33E+01,-1.23E+00
1.818625230E2,0.000000000E0,-2.30E+01,-1.19E+00
1.818664839E2,-6.12E-01,-2.28E+01,-1.15E+00
1.818704437E2,-9.00E-01,-2.24E+01,-1.42E+00
1.818744033E2,-1.47E+00,-2.17E+01,-1.74E+00
1.818783627E2,-3.26E+00,-2.10E+01,-1.55E+00
1.818823224E2,-6.93E+00,-2.00E+01,-9.57E-01
1.818862820E2,-8.81E+00,-1.86E+01,-8.61E-01
1.818902419E2,-3.56E+00,-1.83E+01,-1.86E+00
1.818942015E2,-1.72E-01,-1.81E+01,-2.43E+00
1.818981613E2,-7.08E-01,-1.73E+01,-2.51E+00
1.819021212E2,-3.10E+00,-1.63E+01,-2.36E+00
1.819060806E2,-1.80E+00,-1.59E+01,-2.16E+00
1.819100385E2,2.869500220E-1,-1.57E+01,-2.26E+00
1.819139982E2,1.530000120E-1,-1.51E+01,-2.05E+00
1.819179585E2,-4.21E-01,-1.43E+01,-2.09E+00
1.819219180E2,-3.80E-02,-1.37E+01,-2.45E+00
1.819258762E2,2.479500175E-1,-1.32E+01,-2.57E+00
1.819298365E2,2.869500220E-1,-1.25E+01,-2.72E+00
1.819337968E2,-1.72E-01,-1.16E+01,-2.70E+00
1.819377551E2,3.060000241E-1,-1.09E+01,-2.79E+00
1.819417142E2,1.140000075E-1,-9.94E+00,-2.74E+00
1.819456737E2,1.530000120E-1,-9.02E+00,-2.55E+00
1.819496331E2,3.630000055E-1,-8.10E+00,-2.39E+00
1.819535927E2,2.479500175E-1,-7.20E+00,-2.20E+00
1.819575521E2,3.439500034E-1,-6.47E+00,-1.84E+00
1.819615119E2,5.170500278E-1,-5.69E+00,-1.51E+00
1.819654716E2,6.889500618E-1,-4.94E+00,-1.23E+00
1.819694310E2,7.650000453E-1,-4.19E+00,-9.00E-01
1.819733909E2,8.610000610E-1,-3.43E+00,-6.31E-01
1.819773503E2,8.040000200E-1,-2.64E+00,-2.87E-01
1.819813084E2,5.929500461E-1,-1.95E+00,-1.91E-02
1.819852676E2,9.379500151E-1,-1.67E+00,2.100000083E-1
1.819892270E2,1.110000014E0,-1.21E+00,4.020000100E-1
1.819931859E2,1.168050051E0,-8.23E-01,5.929500461E-1
1.819971454E2,1.645950079E0,-5.17E-01,7.650000453E-1
1.820011049E2,2.317050219E0,-1.34E-01,7.459500432E-1
1.820050651E2,2.508000135E0,4.210500121E-1,9.760500193E-1
1.820090247E2,1.723050117E0,9.949500561E-1,1.206000090E0
1.820129842E2,2.565000057E0,1.282050014E0,1.321050048E0
1.820169434E2,4.404000282E0,1.417050123E0,1.359000087E0
1.820209021E2,4.345950127E0,1.761000037E0,1.780050039E0
1.820248608E2,4.939950466E0,2.047950029E0,1.627050042E0
1.820288201E2,4.576050282E0,2.335950136E0,1.072050095E0
1.820327794E2,3.829050064E0,2.508000135E0,7.650000453E-1
1.820367386E2,2.700000048E0,2.641950130E0,6.310500503E-1
1.820406972E2,1.741950035E0,2.719050169E0,5.740500093E-1
1.820446559E2,1.072050095E0,2.872050047E0,5.359500051E-1
1.820486144E2,2.479500175E-1,3.082950115E0,5.170500278E-1
1.820525745E2,-3.06E-01,3.178050041E0,4.210500121E-1
1.820565332E2,-8.04E-01,3.043950081E0,1.909500062E-1
1.820604938E2,-3.26E+00,3.102000237E0,-1.91E-01
1.820644531E2,-6.01E+00,3.619050264E0,-3.44E-01
1.820684120E2,-4.67E+00,3.351000071E0,-2.87E-01
1.820723714E2,-1.59E+00,2.488950014E0,-4.78E-01
1.820763308E2,-5.70E-02,1.761000037E0,-1.01E+00
1.820802889E2,6.889500618E-1,1.090950012E0,-1.59E+00
1.820842487E2,1.263000011E0,6.120000482E-1,-2.14E+00
1.820882083E2,1.321050048E0,3.060000241E-1,-2.68E+00
1.820921682E2,1.206000090E0,1.339500099E-1,-3.16E+00
1.820961279E2,5.550000072E-1,1.530000120E-1,-3.16E+00
1.821000889E2,-3.44E-01,9.495000541E-2,-2.85E+00
1.821040475E2,-9.38E-01,0.000000000E0,-2.64E+00
1.821080070E2,-1.32E+00,-1.72E-01,-2.39E+00
1.821119668E2,-1.42E+00,-1.91E-01,-2.20E+00
1.821159262E2,-1.44E+00,-1.14E-01,-1.99E+00
1.821198861E2,-1.36E+00,-5.70E-02,-1.80E+00
1.821238472E2,-1.17E+00,3.795000166E-2,-1.68E+00
1.821278075E2,-1.07E+00,3.060000241E-1,-1.57E+00
1.821317671E2,-1.17E+00,4.399500191E-1,-1.42E+00
1.821357266E2,-1.23E+00,4.399500191E-1,-1.24E+00
1.821396863E2,-1.19E+00,3.630000055E-1,-9.76E-01
1.821436456E2,-1.15E+00,3.060000241E-1,-9.19E-01
1.821476049E2,-9.00E-01,4.020000100E-1,-8.42E-01
1.821515638E2,-4.59E-01,3.250500262E-1,-8.80E-01
1.821555215E2,-5.70E-02,9.495000541E-2,-1.26E+00
1.821594780E2,0.000000000E0,-2.10E-01,-1.72E+00
1.821634392E2,-1.91E-02,-6.31E-01,-2.03E+00
1.821673978E2,-2.48E-01,-1.70E+00,-2.18E+00
1.821713566E2,-6.31E-01,-2.83E+00,-2.14E+00
1.821753152E2,-9.76E-01,-3.85E+00,-2.24E+00
1.821792743E2,-1.21E+00,-4.65E+00,-2.58E+00
1.821832334E2,-1.46E+00,-5.40E+00,-2.87E+00
1.821871922E2,-1.70E+00,-6.15E+00,-3.08E+00
1.821911512E2,-1.84E+00,-7.41E+00,-3.56E+00
1.821951098E2,-2.51E+00,-9.06E+00,-3.43E+00
1.821990689E2,-2.62E+00,-1.03E+01,-3.47E+00
1.822030279E2,-2.14E+00,-1.19E+01,-3.75E+00
1.822069869E2,-1.86E+00,-1.43E+01,-4.27E+00
1.822109464E2,-1.80E+00,-1.69E+01,-4.54E+00
1.822149057E2,-1.17E+00,-1.86E+01,-3.71E+00
1.822188647E2,-3.63E-01,-1.97E+01,-2.89E+00
1.822228227E2,1.530000120E-1,-2.08E+01,-2.32E+00
1.822267823E2,4.020000100E-1,-2.19E+01,-2.20E+00
1.822307424E2,1.530000120E-1,-2.27E+01,-2.41E+00
1.822347020E2,-1.91E-02,-2.34E+01,-2.32E+00
1.822386617E2,0.000000000E0,-2.42E+01,-2.01E+00
1.822426228E2,-7.61E-02,-2.43E+01,-1.61E+00
1.822465825E2,-4.02E-01,-2.45E+01,-1.51E+00
1.822505407E2,-7.85E-01,-2.44E+01,-1.67E+00
1.822544995E2,-1.23E+00,-2.38E+01,-1.95E+00
1.822584580E2,-1.67E+00,-2.32E+01,-2.18E+00
1.822624169E2,-1.78E+00,-2.26E+01,-2.24E+00
1.822663765E2,-1.68E+00,-2.21E+01,-2.16E+00
1.822703357E2,-1.42E+00,-2.15E+01,-1.93E+00
1.822742955E2,-8.80E-01,-2.12E+01,-1.53E+00
1.822782553E2,-2.87E-01,-2.09E+01,-1.32E+00
1.822822134E2,1.909500062E-1,-2.05E+01,-1.15E+00
1.822861731E2,4.969500303E-1,-1.97E+01,-8.80E-01
1.822901331E2,4.210500121E-1,-1.88E+01,-6.31E-01
1.822940927E2,3.820500076E-1,-1.78E+01,-2.10E-01
1.822980512E2,4.210500121E-1,-1.70E+01,1.905000024E-2
1.823020103E2,5.170500278E-1,-1.64E+01,1.905000024E-2
1.823059710E2,4.210500121E-1,-1.58E+01,-3.80E-02
1.823099306E2,7.605000585E-2,-1.51E+01,-2.10E-01
1.823138912E2,-2.29E-01,-1.43E+01,-4.97E-01
1.823178503E2,-4.97E-01,-1.36E+01,-8.23E-01
1.823218099E2,-8.04E-01,-1.31E+01,-9.95E-01
1.823257697E2,-9.76E-01,-1.28E+01,-1.44E+00
1.823297289E2,-9.76E-01,-1.23E+01,-1.74E+00
1.823336883E2,-1.55E+00,-1.14E+01,-2.03E+00
1.823376469E2,-1.51E+00,-1.11E+01,-2.20E+00
1.823416055E2,-1.49E+00,-1.08E+01,-2.57E+00
1.823455639E2,-1.24E+00,-1.07E+01,-2.74E+00
1.823495223E2,-1.42E+00,-1.04E+01,-2.97E+00
1.823534813E2,-1.70E+00,-9.84E+00,-2.99E+00
1.823574402E2,-1.93E+00,-9.23E+00,-2.72E+00
1.823613991E2,-2.34E+00,-8.69E+00,-2.36E+00
1.823653581E2,-2.55E+00,-8.25E+00,-1.99E+00
1.823693172E2,-2.16E+00,-7.58E+00,-1.67E+00
1.823732761E2,-1.84E+00,-6.97E+00,-1.34E+00
1.823772353E2,-1.49E+00,-6.11E+00,-1.17E+00
1.823811940E2,-5.74E-01,-5.44E+00,-1.09E+00
1.823851521E2,7.650000453E-1,-5.44E+00,-9.00E-01
1.823891093E2,9.190500379E-1,-5.27E+00,-3.80E-02
1.823930685E2,2.100000083E-1,-5.38E+00,7.605000585E-2
1.823970283E2,-1.72E-01,-5.57E+00,1.140000075E-1
1.824009874E2,-1.72E-01,-5.61E+00,7.605000585E-2
1.824049475E2,-5.70E-02,-5.49E+00,-7.61E-02
1.824089049E2,1.720500141E-1,-5.34E+00,-3.06E-01
1.824128643E2,4.399500191E-1,-5.40E+00,-4.40E-01
1.824168235E2,6.889500618E-1,-5.65E+00,-4.97E-01
1.824207825E2,8.230500221E-1,-5.96E+00,-6.51E-01
1.824247408E2,7.650000453E-1,-6.15E+00,-9.19E-01
1.824286996E2,6.700500250E-1,-6.17E+00,-1.30E+00
1.824326586E2,4.969500303E-1,-6.32E+00,-1.70E+00
1.824366176E2,2.680500150E-1,-6.41E+00,-1.95E+00
1.824405765E2,1.720500141E-1,-6.45E+00,-2.11E+00
1.824445352E2,2.479500175E-1,-6.59E+00,-2.14E+00
1.824484942E2,4.969500303E-1,-6.87E+00,-2.05E+00
1.824524530E2,6.310500503E-1,-7.12E+00,-1.89E+00
1.824564116E2,7.270500064E-1,-7.39E+00,-1.82E+00
1.824603705E2,6.120000482E-1,-7.66E+00,-1.93E+00
1.824643298E2,5.359500051E-1,-7.91E+00,-1.82E+00
1.824682888E2,3.060000241E-1,-8.02E+00,-1.49E+00
1.824722497E2,0.000000000E0,-8.16E+00,-1.51E+00
1.824762097E2,-1.14E-01,-8.37E+00,-1.57E+00
1.824801687E2,-1.34E-01,-8.66E+00,-1.78E+00
1.824841270E2,-5.70E-02,-8.79E+00,-1.93E+00
1.824880845E2,1.339500099E-1,-8.85E+00,-1.91E+00
1.824920434E2,4.210500121E-1,-8.94E+00,-1.86E+00
1.824960020E2,6.310500503E-1,-9.00E+00,-1.74E+00
1.824999605E2,6.310500503E-1,-8.92E+00,-1.67E+00
1.825039197E2,5.359500051E-1,-8.92E+00,-1.59E+00
1.825078786E2,4.020000100E-1,-8.85E+00,-1.59E+00
1.825118383E2,1.339500099E-1,-8.81E+00,-1.67E+00
1.825157976E2,1.905000024E-2,-8.87E+00,-1.65E+00
1.825197590E2,-1.91E-02,-8.79E+00,-1.57E+00
1.825237173E2,-1.91E-02,-8.71E+00,-1.40E+00
1.825276761E2,-1.91E-02,-8.71E+00,-1.11E+00
1.825316350E2,-9.50E-02,-8.69E+00,-9.00E-01
1.825355940E2,-2.87E-01,-8.64E+00,-8.23E-01
1.825395535E2,-3.44E-01,-8.62E+00,-7.85E-01
1.825435129E2,-4.78E-01,-8.75E+00,-8.80E-01
1.825474724E2,-5.55E-01,-8.90E+00,-1.05E+00
1.825514319E2,-4.97E-01,-9.13E+00,-1.15E+00
1.825553917E2,-4.59E-01,-9.34E+00,-1.21E+00
1.825593509E2,-5.36E-01,-9.46E+00,-1.24E+00
1.825633103E2,-6.12E-01,-9.65E+00,-1.11E+00
1.825672694E2,-7.27E-01,-9.86E+00,-9.57E-01
1.825712286E2,-8.04E-01,-1.00E+01,-7.65E-01
1.825751877E2,-8.42E-01,-1.02E+01,-7.65E-01
1.825791462E2,-9.57E-01,-1.01E+01,-8.23E-01
1.825831044E2,-9.57E-01,-9.92E+00,-9.00E-01
1.825870631E2,-9.00E-01,-9.84E+00,-9.95E-01
1.825910217E2,-8.23E-01,-9.77E+00,-1.15E+00
1.825949810E2,-7.27E-01,-9.71E+00,-1.24E+00
1.825989398E2,-6.12E-01,-9.67E+00,-1.42E+00
1.826028985E2,-4.40E-01,-9.71E+00,-1.53E+00
1.826068575E2,-3.82E-01,-9.73E+00,-1.61E+00
1.826108168E2,-3.63E-01,-9.75E+00,-1.59E+00
1.826147754E2,-3.82E-01,-9.65E+00,-1.49E+00
1.826187343E2,-4.21E-01,-9.59E+00,-1.49E+00
1.826226931E2,-4.02E-01,-9.59E+00,-1.49E+00
1.826266520E2,-3.63E-01,-9.57E+00,-1.42E+00
1.826306102E2,-2.87E-01,-9.56E+00,-1.34E+00
1.826345685E2,-3.06E-01,-9.48E+00,-1.21E+00
1.826385263E2,-1.13E+00,-8.33E+00,-1.23E+00
1.826424847E2,-7.08E-01,-8.27E+00,-1.13E+00
1.826464426E2,-2.68E-01,-8.31E+00,-1.01E+00
1.826504006E2,-1.34E-01,-8.29E+00,-1.05E+00
1.826543591E2,-9.50E-02,-8.37E+00,-1.11E+00
1.826583170E2,-5.70E-02,-8.64E+00,-1.28E+00
1.826622739E2,9.495000541E-2,-9.02E+00,-1.32E+00
1.826662326E2,3.060000241E-1,-9.34E+00,-1.30E+00
1.826701919E2,5.359500051E-1,-9.52E+00,-1.32E+00
1.826741509E2,6.120000482E-1,-9.57E+00,-1.40E+00
1.826781099E2,3.630000055E-1,-9.69E+00,-1.47E+00
1.826820705E2,-5.70E-02,-1.00E+01,-1.63E+00
1.826860299E2,-2.29E-01,-1.02E+01,-1.74E+00
1.826899890E2,-4.02E-01,-1.03E+01,-1.89E+00
1.826939480E2,-7.08E-01,-1.04E+01,-2.14E+00
1.826979074E2,-8.23E-01,-1.05E+01,-2.34E+00
1.827018667E2,-7.08E-01,-1.06E+01,-2.53E+00
1.827058264E2,-5.55E-01,-1.06E+01,-2.64E+00
1.827097860E2,-3.44E-01,-1.06E+01,-2.62E+00
1.827137457E2,-1.34E-01,-1.04E+01,-2.43E+00
1.827177051E2,-9.50E-02,-1.03E+01,-2.16E+00
1.827216639E2,-1.14E-01,-1.00E+01,-1.82E+00
1.827256236E2,-1.91E-01,-9.75E+00,-1.61E+00
1.827295829E2,-1.53E-01,-9.42E+00,-1.51E+00
1.827335423E2,-2.10E-01,-9.00E+00,-1.55E+00
1.827375011E2,-3.63E-01,-8.69E+00,-1.55E+00
1.827414603E2,-5.36E-01,-8.58E+00,-1.61E+00
1.827454197E2,-6.89E-01,-8.44E+00,-1.59E+00
1.827493791E2,-8.42E-01,-8.48E+00,-1.57E+00
1.827533386E2,-9.38E-01,-8.48E+00,-1.57E+00
1.827572982E2,-1.03E+00,-8.58E+00,-1.57E+00
1.827612576E2,-1.05E+00,-8.71E+00,-1.53E+00
1.827652172E2,-1.05E+00,-8.90E+00,-1.57E+00
1.827691764E2,-9.76E-01,-9.13E+00,-1.55E+00
1.827731359E2,-8.80E-01,-9.52E+00,-1.49E+00
1.827770949E2,-6.89E-01,-9.80E+00,-1.42E+00
1.827810539E2,-4.78E-01,-1.01E+01,-1.42E+00
1.827850131E2,-3.44E-01,-1.03E+01,-1.42E+00
1.827889715E2,-4.21E-01,-1.04E+01,-1.42E+00
1.827929302E2,-6.51E-01,-1.05E+01,-1.42E+00
1.827968885E2,-7.65E-01,-1.05E+01,-1.30E+00
1.828008476E2,-9.38E-01,-1.05E+01,-1.32E+00
1.828048066E2,-9.95E-01,-1.03E+01,-1.47E+00
1.828087655E2,-1.05E+00,-1.02E+01,-1.63E+00
1.828127246E2,-1.05E+00,-1.01E+01,-1.70E+00
1.828166828E2,-1.05E+00,-9.90E+00,-1.72E+00
1.828206420E2,-9.95E-01,-9.78E+00,-1.72E+00
1.828246011E2,-9.19E-01,-9.71E+00,-1.65E+00
1.828285601E2,-9.19E-01,-9.67E+00,-1.53E+00
1.828325199E2,-8.80E-01,-9.75E+00,-1.42E+00
1.828364792E2,-8.04E-01,-9.86E+00,-1.30E+00
1.828404387E2,-7.08E-01,-9.88E+00,-1.28E+00
1.828443981E2,-5.55E-01,-9.96E+00,-1.32E+00
1.828483574E2,-4.21E-01,-9.99E+00,-1.40E+00
1.828523171E2,-4.02E-01,-1.01E+01,-1.51E+00
1.828562762E2,-4.59E-01,-1.01E+01,-1.59E+00
1.828602355E2,-4.97E-01,-1.02E+01,-1.65E+00
1.828641945E2,-5.36E-01,-1.01E+01,-1.72E+00
1.828681536E2,-6.12E-01,-1.02E+01,-1.74E+00
1.828721129E2,-6.12E-01,-1.02E+01,-1.72E+00
1.828760725E2,-5.17E-01,-1.02E+01,-1.70E+00
1.828800318E2,-4.78E-01,-1.01E+01,-1.67E+00
